Data_ID,DL_ID,PreAmp,CPU_Ver,Latitude,,Longitude,,Depth_m,Deploy_Date,Recovery_Date,Status,Sample_Rate,Cycle_Int,Duty_Dur,Prob_Set,Data_Start_Date,Data_Start_Time,Data_End_Date,Data_End_Time,Rec_Dur
Socal38-H,17-100410,584,2.02Q,32-50.555 N,,119-10.252 W,,989,4/10/2010,7/22/2010,R,200,0,0,0,4/10/2010,15:00:00,7/22/2010,23:31:15,103
Socal38-M,45-100409,596,2.02Q,33-30.897 N,,119-14.896 W,,917,4/9/2010,7/21/2010,R,200,0,0,1,4/10/2010,0:00:00,7/12/2010,17:45:00,93
Socal38-N,39-100411,566,2.02Q,32-22.180 N,,118-33.800 W,,1284,4/11/2010,7/23/2010,R,200,0,0,0,4/11/2010,3:00:00,7/18/2010,21:41:15,98
Socal38-P,31-100409,585,2.02Q,32-53.550 N,,117-22.859 W,,500,4/11/2010,TBD,R,200,0,0,0,4/11/2010,15:00:00,5/7/2010,18:48:45,26
Socal38-Q,19-100409,588,2.02Q,33-49.209 N,,118-37.681 W,,671,4/9/2010,7/21/2010,R,200,0,0,0,4/9/2010,18:00:00,7/21/2010,12:36:15,103
Socal38-R,29-100410,591,2.02Q,33-09.601 N,,120-00.522 W,,1202,4/10/2010,7/22/2010,R,200,0,0,0,4/10/2010,6:00:00,7/20/2010,1:47:30,47
Socal38-S,37-100411,587,2.02Q,32-29.092 N,,118-16.309 W,,1380,4/11/2010,7/23/2010,R,200,0,0,0,4/11/2010,6:00:00,7/10/2010,0:43:45,90
Socal40-H,29-100722,591,2.02R,32-50.552 N,,119-10.254 W,,1004,7/22/2010,12/6/2010,R,200,0,0,0,7/23/2010,0:00:00,11/8/2010,9:26:15,108
Socal40-M,68-100721,588,2.02R,33-30.891 N,,119-14.832 W,,909,7/21/2010,12/5/2010,R,200,0,0,0,7/22/2010,0:00:00,11/7/2010,8:49:59,108
Socal40-N,17-100722,584,2.02R,32-22.182 N,,118-33.803 W,,1288,7/22/2010,12/6/2010,R,200,0,0,1,7/23/2010,14:00:00,11/8/2010,23:26:15,108
Socal40-R,45-100721,596,2.02R,33-09.599 N,,120-00.499 W,,1197,7/22/2010,12/5/2010,R,200,0,0,1,7/22/2010,6:00:00,10/25/2010,1:18:45,95
Socal40-S,46-100723,566,2.02R,32-29.096 N,,118-16.293 W,,1388,7/23/2010,12/7/2010,R,200,0,0,0,7/23/2010,14:44:00,8/18/2010,12:34:42,27
Socal40-SN,52-100721,611,2.02R,32-54.897 N,,120-22.523 W,,1086,7/22/2010,12/6/2010,R,200,0,0,0,7/22/2010,9:00:00,11/6/2010,22:03:45,107
Socal41-H,45-101206,614,2.02S,32-50.553 N,,119-10.247 W,,1002,12/6/2010,5/11/2011,R,200,0,0,0,12/6/2010,20:00:00,4/17/2011,20:57:30,133
Socal41-M,33-101205,618,2.02S,33-30.897 N,,119-14.888 W,,919,12/5/2010,5/10/2011,R,200,0,0,0,12/5/2010,20:00:00,4/24/2011,8:52:30,140
Socal41-N,29-101206,591,2.02S,32-22.183 N,,118-33.802 W,,1271,12/6/2010,5/12/2011,R,200,0,0,0,12/7/2010,3:00:00,4/9/2011,22:02:30,123
Socal41-NE,58-101207,599,2.02R,32-22.174 N,,118-33.474 W,,1245,12/7/2010,1/5/2011,R,200,0,0,0,12/7/2010,9:00:00,1/6/2011,4:33:45,30
Socal41-NN,55-101206,605,2.10L,32-22.450 N,,118-33.799 W,,1275,12/6/2010,2/13/2011,R,100,0,0,0,12/7/2010,0:00:00,2/13/2011,10:33:22,68
Socal41-NS,56-101207,619,2.02R,32-21.913 N,,118-33.805 W,,1293,12/7/2010,1/5/2011,R,200,0,0,0,12/7/2010,5:00:00,1/6/2011,4:33:45,30
Socal41-NW,32-101207,604,2.10L,32-22.182 N,,118-34.124 W,,1315,12/7/2010,2/13/2011,R,100,0,0,0,12/7/2010,7:00:00,2/13/2011,17:14:22,68
Socal41-R,19-101205,588,2.02S,33-09.605 N,,120-00.519 W,,1197,12/5/2010,5/11/2011,R,200,0,0,0,12/6/2010,0:00:00,3/24/2011,11:42:35,109
Socal41-S,52-101207,566,2.02S,32-29.102 N,,118-16.323 W,,1380,12/7/2010,5/12/2011,R,200,0,0,0,12/7/2010,20:00:00,5/1/2011,12:35:00,145
Socal42-NE,58-110106,599,2.02R,32-22.182 N,,118-33.478 W,,1254,1/6/2011,2/13/2011,R,200,0,0,0,1/6/2011,8:00:00,2/13/2011,15:20:35,NULL
Socal42-NS,56-110106,619,2.02R,32-21.913 N,,118-33.799 W,,1293,1/6/2011,2/13/2011,R,200,0,0,0,1/6/2011,10:00:00,2/13/2011,16:22:30,NULL
Socal44-H,33-110511,618,2.02C,32-50.558 N,,119-10.287 W,,989,5/11/2011,10/13/2011,R,200,0,0,0,5/11/2011,17:00:00,10/12/2011,15:57:30,123
Socal44-M,43-110506,560,2.02S,33-30.887 N,,119-14.875 W,,928,5/6/2011,10/25/2011,R,200,0,0,0,5/11/2011,0:00:00,10/2/2011,10:06:15,113
Socal44-N,19-110511,588,2.02S,32-22.189 N,,118-33.803 W,,1282,5/12/2011,10/13/2011,R,200,0,0,0,5/12/2011,16:00:00,9/23/2011,7:00:00,134
Socal45-H,69-111014,649,2.02S,32-50.537 N,,119-10.217 W,,1008,10/14/2011,3/24/2012,R,200,0,0,1,10/16/2011,0:00:00,3/5/2012,11:48:45,126
Socal45-M,71-101025,618,2.02S,33-30.886 N,,119-14.886 W,,927,10/25/2011,3/21/2012,R,200,0,0,1,10/27/2011,0:00:00,3/18/2012,0:00:00,143
Socal45-N,66-111013,643,2.02S,32-22.199 N,,118-33.894 W,,1295,10/13/2011,3/24/2012,R,200,0,0,0,10/16/2011,0:00:00,2/13/2012,18:40:40,121
Socal46-H,76-120324,665,2.05A,32-50.529 N,,119-10.191 W,,993,3/24/2012,8/10/2012,R,320,0,0,1,3/25/2012,0:00:00,7/21/2012,12:25:15,119
Socal46-M,39-120321,662,2.02S,33-30.826 N,,119-14.880 W,,926,3/21/2012,8/9/2012,R,200,0,0,0,3/24/2012,0:00:00,7/22/2012,15:40:00,121
Socal46-N,43-120324,643,2.02S,32-22.200 N,,118-33.903 W,,1292,3/24/2012,8/10/2012,R,200,0,0,0,3/25/2012,0:00:00,8/5/2012,20:10:00,134
Socal47-H,13-120810,676,2.02S,32-50.806 N,,119-10.575 W,,1006,8/10/2012,12/19/2012,R,200,0,0,0,8/10/2012,2:00:00,12/20/2012,23:51:15,133
Socal47-M,68-120810,677,2.02S,33-30.547 N,,119-14.444 W,,660,8/9/2012,12/17/2012,R,200,0,0,1,8/10/2012,0:00:00,12/19/2012,23:30:07,132
Socal47-N,16-120810,668,2.02S,32-22.157 N,,118-33.938 W,,1285,8/10/2012,12/19/2012,R,200,0,0,0,8/10/2012,12:00:00,12/6/2012,11:38:45,119
Socal48-H,17-121221,697,2.05A,32-50.536 N,,119-10.245 W,,1000,12/20/2012,4/30/2013,R,320,0,0,1,12/21/2012,2:00:00,4/30/2013,22:29:03,131
Socal48-M,81-121216,691,2.02S,33-30.599 N,,119-15.305 W,,907,12/16/2012,4/30/2013,R,200,0,0,0,12/20/2012,2:00:00,4/25/2013,18:41:15,127
Socal48-N,71-121220,672,2.02S,32-22.196 N,,118-33.917 W,,1300,12/20/2012,5/1/2013,R,200,0,0,0,12/20/2012,20:00:00,5/1/2013,6:13:45,133
Socal49-H,68-130501,642,2.02S,32-50.419 N,,119-10.118 W,,990,5/1/2013,9/9/2013,R,200,0,0,1,5/1/2013,0:00:00,9/7/2013,0:48:45,129
Socal49-M,27-130430,700,2.02S,33-30.607 N,,119-15.305 W,,882,4/30/2013,9/9/2013,R,200,0,0,0,4/30/2013,22:00:00,9/5/2013,6:17:30,127
Socal49-N,81-130502,672,2.02S,32-22.194 N,,118-33.892 W,,1292,5/2/2013,9/10/2013,R,200,0,0,0,5/2/2013,18:00:00,9/11/2013,7:32:30,131
Socal50-H,86-130910,723,2.02U,32-50.307 N,,119-10.006 W,,1000,9/10/2013,1/6/2014,R,200,0,0,0,9/10/2013,12:00:00,1/7/2014,0:18:51,118
Socal50-M,80-130909,724,2.02S,33-30.584 N,,119-15.252 W,,907,9/9/2013,1/6/2014,R,200,0,0,0,9/10/2013,0:00:00,1/6/2014,20:43:44,119
Socal51-H,32-140106,729,2.02S,32-50.307 N,,119-10.006 W,,960,1/6/2014,4/3/2014,R,200,0,0,0,1/7/2014,2:00:00,4/3/2014,20:01:15,87
Socal51-M,54-140106,731,2.02S,33-30.577 N,,119-15.251 W,,877,1/6/2014,4/4/2014,R,200,0,0,0,1/6/2014,22:00:00,4/4/2014,19:08:45,88
Socal51-N,86-140107,723,2.02U,32-22.194 N,,118-33.892 W,,1230,1/7/2014,4/4/2014,R,200,0,0,1,1/7/2014,20:00:00,2/16/2014,15:15:00,40
Socal52-H,81-140403,740,2.02U,32-50.800 N,,119-10.588 W,,986,4/3/2014,7/30/2014,R,200,0,0,0,4/4/2014,0:00:00,7/30/2014,6:25:06,117.3
Socal52-M,89-140403,736,2.02S,33-30.595 N,,119-15.305 W,,890,4/3/2014,7/28/2014,R,200,0,0,1,4/4/2014,20:00:00,7/6/2014,8:34:45,92.5
Socal52-N,32-140403,738,2.02S,32-22.197 N,,118-33.913 W,,1154,4/4/2014,7/30/2014,R,200,0,0,0,4/4/2014,3:59:59,7/30/2014,13:23:44,117.4
Socal53-H,89-140730,736,2.02S,32-50.693 N,,119-10.564 W,,1000,7/30/2014,11/5/2014,R,200,0,0,0,7/30/2014,12:00:00,11/5/2014,0:47:30,97.5
Socal53-M,34-140730,714,2.02S,33-30.842 N,,119-14.911 W,,900,7/30/2014,11/3/2014,R,200,0,0,0,7/30/2014,2:00:00,11/3/2014,17:35:00,96.7
Socal53-N,81-140730,740,2.02U,32-22.185 N,,118-33.820 W,,1260,7/30/2014,11/5/2014,R,200,0,0,0,7/30/2014,18:00:00,11/5/2014,8:02:36,97.6
Socal53-SN,54-140729,731,2.02S,32-54.917 N,,120-22.532 W,,1090,7/29/2014,6/11/2015,R,200,0,0,1,7/29/2014,17:59:59,8/8/2014,11:33:48,9.7
Socal54-H,83-141105,742,2.02S,32-50.775 N,,119-10.544 W,,1000,11/5/2014,2/4/2014,R,200,0,0,0,11/5/2014,6:00:00,2/4/2015,20:33:45,91.6
Socal54-M,82-141103,599,2.02S,33-30.837 N,,119-14.943 W,,900,11/3/2014,2/4/2014,R,200,0,0,0,11/4/2014,0:00:00,2/5/2015,1:53:45,93
Socal54-N,89-141105,714,2.02S,32-22.180 N,,118-33.951 W,,1260,11/5/2014,2/4/2014,R,200,0,0,0,11/5/2014,12:00:00,2/5/2015,0:07:15,91.5
Socal55-H,13-150204,734,2.02U,32-50.778 N,,119-10.584 W,,1000,2/4/2015,6/1/2015,R,200,0,0,0,2/5/2015,0:00:00,6/1/2015,16:16:21,116.7
Socal55-N,47-150204,736,2.02U,32-22.211 N,,118-33.937 W,,1000,2/4/2015,6/1/2015,R,200,0,0,1,2/5/2015,0:00:00,6/1/2015,21:38:57,116.9
Socal56-H,86-150601,711,2.02U,32-50.777 N,,119-10.569 W,,1000,6/1/2015,10/2/2015,R,200,0,0,0,6/2/2015,0:00:00,10/3/2015,0:27:36,123
Socal56-N,91-150601,706,2.02,32-22.223 N,,118-33.841 W,,1260,6/1/2015,10/2/2015,R,200,0,0,0,6/2/2015,0:00:00,10/3/2015,14:52:36,123.6
Socal57-H,110-151003,683,2.74,32-50.761 N,,119-10.606 W,,1000,10/3/2015,11/21/2015,R,200,0,0,1,10/3/2015,0:00:00,11/21/2015,15:03:45,49.6
Socal57-N,109-151003,724,2.74,32-22.212 N,,118-33.871 W,,1260,10/3/2015,11/21/2015,R,200,0,0,0,10/3/2015,18:00:00,11/21/2015,10:17:30,48.7
SOCAL_A2_01,132-160817,830,2.85,33-14.150 N,,118-14.760 W,,823,8/17/2016,12/13/2016,R,200,0,0,0,8/18/2016,6:00:00,11/24/2016,11:28:51,98.2
SOCAL_CB_01_01,74-160718,740,2.02U,33-13.000 N,,118-36.000 W,,1200,7/20/2016,8/2/2016,R,200,0,0,0,7/20/2016,12:00:00,8/2/2016,15:53:45,13.2
SOCAL_CB_01_02,55-160718,707,2.02U,33-12.035 N,,118-33.762 W,,1250,7/20/2016,8/2/2016,R,200,0,0,0,7/20/2016,12:00:00,8/2/2016,17:10:00,13.2
SOCAL_E_61,108-170304,830,2.86,32-39.535 N,,119-28.710 W,,1331,3/4/2017,7/10/2017,R,200,0,0,0,3/5/2017,0:00:00,7/10/2017,15:37:36,127.7
SOCAL_E_62,108-170711,830,2.86,32-39.538 N,,119-28.812 W,,1312,7/11/2017,3/14/2018,R,200,0,0,0,7/11/2017,5:00:00,2/10/2018,17:41:15,214.5
SOCAL_E_63_EE_C4,140-180314,907;908;909;910,2.97,32-39.540 N,,119-28.625 W,,1320,3/14/2018,NULL,R,100,0,0,1,3/15/2018,0:00:00,7/5/2018,3:26:31,112.1
SOCAL_E_63_EN,102-180314,819,2.87,32-39.729 N,,119-29.047 W,,1320,3/14/2018,7/11/2018,R,200,0,0,0,3/15/2018,0:00:00,7/11/2018,20:38:45,118.9
SOCAL_E_63_ES,132-180315,830,2.87,32-65.352 N,,119-48.446 W,,1330,3/15/2018,7/11/2018,R,200,0,0,0,3/15/2018,6:00:00,7/11/2018,20:10:00,118.6
SOCAL_E_63_EW_C4,111-180314,904;845;848;849,2.97,32-39.357 N,,119-29.258 W,,1320,3/14/2018,NULL,R,100,0,0,0,3/15/2018,0:00:00,7/5/2018,3:27:15,112.1
SOCAL_E_64,136-180711,876,2.87,32-39.453 N,,119-28.564 W,,1300,7/11/2018,11/29/2018,R,200,0,0,1,7/12/2018,0:00:00,11/28/2018,21:25:00,139.9
SOCAL_E_65,,809,3.87,32-39.453 N,,119-28.564 W,,1338,,,,,,,,,,,,
SOCAL_H_58,111-151121,711,2.74,32-50.749 N,,119-10.620 W,,1000,11/21/2015,7/6/2016,R,200,0,0,0,11/21/2015,18:00:00,4/25/2016,8:51:21,155.6
SOCAL_H_59,129-160706,700,2.85,32-50.703 N,,119-10.583 W,,1000,7/6/2016,11/9/2016,R,200,0,0,0,7/6/2016,18:00:00,11/9/2016,5:16:21,125.5
SOCAL_H_61,147-170221,844,2.86,32-50.752 N,,119-10.523 W,,1000,2/21/2017,6/6/2017,R,200,0,0,0,2/22/2017,0:00:00,6/6/2017,22:33:51,104.9
SOCAL_H_62,111-170606,821,2.86,32-50.754 N,,119-10.525 W,,1000,6/6/2017,10/4/2017,R,200,0,0,0,6/7/2017,0:00:00,10/4/2017,23:45:06,120
SOCAL_H_63,147-171005,813,2.87,32-50.728 N,,119-10.484 W,,1000,10/5/2017,NULL,R,200,0,0,1,10/5/2017,4:00:00,2/2/2018,22:55:00,120.8
SOCAL_H_64,125-180203,855,2.87,32-50.704 N,,119-10.472 W,,1078,2/3/2018,7/9/2018,R,200,0,0,1,2/4/2018,0:00:00,7/9/2018,12:31:15,155.5
SOCAL_H_65,148-180709,815,2.87,32-50.536 N,,119-10.249 W,,1000,7/9/2018,11/28/2018,R,200,0,0,0,7/9/2018,18:00:00,11/29/2018,0:33:45,142.3
SOCAL_H_66,,876,3.87,32-50.536 N,,119-10.249 W,,1013,,,,200,,,,,,,,
SOCAL_N_58,102-151121,599,2.74,32-22.174 N,,118-33.884 W,,1200,11/21/2015,7/6/2015,R,200,0,0,1,11/21/2015,12:00:00,4/18/2016,14:16:21,149.1
SOCAL_N_59,117-160706,742,2.85,32-22.251 N,,118-33.863 W,,1200,7/6/2016,11/9/2016,R,200,0,0,0,7/7/2016,0:00:00,11/8/2016,23:57:30,125
SOCAL_N_60,126-161108,812,2.86,32-22.159 N,,118-33.848 W,,1200,11/8/2016,2/21/2017,R,200,0,0,0,11/9/2016,6:00:00,2/21/2017,15:00:33,104.4
SOCAL_N_61,148-170221,857,2.86,32-22.256 N,,118-33.884 W,,1300,2/21/2017,6/7/2017,R,200,0,0,0,2/21/2017,18:00:00,6/7/2017,1:58:45,105.3
SOCAL_N_62,117-170607,809,2.86,32-22.248 N,,118-33.852 W,,1300,6/7/2017,2/3/2018,R,200,0,0,1,6/7/2017,6:00:00,12/21/2017,1:02:36,196.8
SOCAL_N_63,133-180203,815,2.87,32-22.230 N,,118-33.872 W,,1296,2/3/2018,7/9/2018,R,200,0,0,0,2/4/2018,0:00:00,7/9/2018,2:45:00,155.1
SOCAL_N_64,137-180708,809,2.87,32-22.137 N,,118-33.874 W,,1290,7/9/2018,11/28/2018,R,200,0,0,0,7/9/2018,6:00:00,11/28/2018,16:06:15,142.4
SOCAL_SN_56,81-150611,731,2.02U,32-54.945 N,,120-22.558 W,,1289,6/11/2015,3/17/2016,R,200,0,0,1,6/11/2015,21:00:00,10/2/2015,19:31:53,112.9
SOCAL_SN_57,104-160316,731,2.84,32-54.917 N,,120-22.519 W,,1090,3/17/2016,3/4/2017,R,200,0,0,0,3/17/2016,12:00:00,1/7/2017,11:48:50,296
SOCAL_SN_58,125-170305,738,2.86,32-54.936 N,,120-22.544 W,,1090,3/4/2017,10/4/2017,R,200,0,0,1,3/5/2017,0:00:00,9/10/2017,17:53:51,189.7
SOCAL_SN_59,130-171004,738,2.87,32-54.771 N,,120-22.445 W,,1090,10/4/2017,8/1/2018,D,200,0,0,0,10/4/2017,18:00:00,8/2/2018,2:43:45,301.4
SOCAL_T_01_A,108-160818,829,2.85,32-53.210 N,,117-33.370 W,,827,8/18/2016,12/13/2016,R,200,0,0,1,8/18/2016,6:00:00,11/9/2016,15:25:29,83.4
SOCAL_T_01_B,103-160928,823,2.85,32-53.914 N,,117-36.586 W,,900,9/28/2016,12/13/2016,R,200,0,0,0,9/29/2016,0:00:00,12/15/2016,20:50:06,77.9
SOCAL_T_01_C_C4,136-160928,781;782;784;805,2.95,32-51.387 N,,117-35.762 W,,900,9/28/2016,12/13/2016,R,100,0,0,1,9/29/2016,0:00:00,12/15/2016,2:32:11,77.1
SOCAL_T_01_D_C4,137-160928,747;804;749;764,2.95,32-51.566 N,,117-35.714 W,,900,9/28/2016,12/13/2016,R,100,0,0,0,9/29/2016,0:00:00,11/5/2016,8:34:29,37.4
SOCAL_T_02,132-170303,700,2.86,32-53.212 N,,117-33.362 W,,825,3/3/2017,7/6/2017,R,200,0,0,1,3/5/2017,0:00:00,7/6/2017,22:20:06,123.9
SOCAL_T_03,132-170708,700,2.86,32-53.199 N,,117-33.496 W,,814,7/8/2017,1/17/2018,R,200,0,0,1,7/8/2017,17:00:00,1/18/2018,19:37:36,195.1
SOCAL_T_test_DL111_C4,NULL,NULL,2.97,32-52.909 N,,177-33.573 W,,841,1/17/2018,1/22/2018,NULL,100,0,0,1,1/18/2018,0:00:00,1/23/2018,2:29:35,5.1
SOCAL_T_test_DL140_C4,NULL,NULL,2.97,32-53.122 N,,177-33.756 W,,842,1/17/2018,1/22/2018,NULL,100,0,0,1,1/18/2018,0:00:00,1/23/2018,3:48:23,5.2
HAWAII_TinianA02,56-110412,583,2.02S,15-02.344 N,,145-45.130 E,,995,4/12/2011,6/22/2012,R,200,20,5,0,4/13/2011,0:00:00,11/22/2011,14:42:30,224
HAWAII_TinianA03,56-120622,598,2.02S,15-02.388 N,,145-45.319 E,,1000,6/23/2012,7/14/2013,R,200,6,5,1,6/23/2012,0:00:00,5/14/2013,22:57:45,327
HAWAII_TinianA04,56-130721,695,2.02S,15-02.241 N,,145-45.228 E,,1000,7/21/2013,6/14/2014,R,200,7,5,1,7/23/2013,0:00:00,6/15/2014,0:04:15,327
HAWAII_TinianA05,56-140615,651,2.02S,15-02.241 N,,145-45.228 E,,1000,6/15/2014,NULL,R,200,7,5,1,6/16/2014,0:00:00,11/11/2014,8:12:00,148.3
HAWAII_Tinian_A_06,15-150511,691,2.02S,15-02.402 N,,145-45.379 E,,1000,5/11/2015,5/26/2016,R,200,7,5,1,5/13/2015,0:00:00,5/23/2016,2:39:30,376.1
HAWAII_Tinian_A_07,15-160527,668,NULL,15.02.241 N,,145-45.228 E,,1000,5/27/2016,5/23/2017,R,200,7,5,0,5/30/2016,0:00:00,11/5/2016,18:38:30,159.8
TM01-A,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12/1/2012,20:00:00,4/5/2013,12:11:28,124.7
TM02-A,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5/1/2013,0:00:00,12/28/2013,18:51:15,241.8
TM03-A,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10/1/2014,0:00:00,5/27/2015,1:07:30,230
WAT_USWTRA01,08-071009,412,1.17,33-47.483 N,,76-31.429 W,,162,10/9/2007,5/27/2008,R,200,10,5,1,10/10/2007,0:00:00,1/16/2008,15:02:14,99
WAT_USWTRB02,08-080530,412,1.17,33-48.664 N,,76-25.697 W,,232,5/30/2008,11/24/2008,R,200,10,5,1,5/31/2008,0:00:00,9/11/2008,0:15:00,104
WAT_USWTRA03,NULL,485,NULL,33-47.371 N,,76-31.152 W,,174,NULL,NULL,NULL,200,10,5,0,NULL,NULL,NULL,NULL,NULL
WAT_USWTRA04,08-091108,579,2.01A,33-47.240 N,,76-31.445 W,,171,11/8/2009,6/19/2010,R,200,15,5,1,11/8/2009,18:00:00,2/24/2010,4:01:14,108
WAT_USWTRC04,42-091108,561,2.01A,33-40.670 N,,76-28.613 W,,335,11/8/2009,6/19/2010,R,200,15,5,0,11/8/2009,18:00:00,4/20/2009,22:00:00,163
WAT_USWTRA05,08-100729,579,2.02Q,33-47.590 N,,76-30.972 W,,174,7/29/2010,6/10/2011,R,200,10,5,0,7/30/2010,0:00:00,3/3/2011,18:20:00,217
WAT_USWTRD05,42-100729,561,2.02Q,33-34.839 N,,76-33.009 W,,338,7/29/2010,6/10/2011,R,200,10,5,0,7/30/2010,0:00:00,2/4/2011,8:01:15,190
WAT_USWTRE06,08-110818,579,2.02S,33-46.676 N,,75-55.585 W,,952,8/18/2011,7/13/2012,R,200,10,5,0,8/19/2011,0:00:00,12/1/2011,14:23:45,105
WAT_USWTRE07,34-120714,640,2.02S,33-47.200 N,,75-55.750 W,,914,7/13/2012,10/24/2012,R,200,10,5,0,7/14/2012,0:00:00,10/2/2012,17:03:45,81
WAT_USWTRE08,42-121024,685,2.02S,33-47.230 N,,75-55.650 W,,853,10/24/2012,8/8/2013,R,200,10,5,0,10/24/2012,0:00:00,6/30/2013,0:50:00,249
HAWAII_WakeS01,24-100130,593,NULL,19-13.200 N,,166-41.005 E,,800,1/30/2010,5/4/2010,R,200,10,5,0,1/31/2010,0:00:00,5/4/2010,23:32:29,93
HAWAII_WakeS03,58-110325,599,NULL,19-13.254 N,,166-41.563 E,,886,3/25/2011,2/6/2012,R,200,6,5,0,3/25/2011,0:00:00,3/27/2011,1:10:00,63
HAWAII_WakeS04,58-120214,599,NULL,19-13.294 N,,166-41.563 E,,935,2/14/2012,6/9/2014,R,200,30,5,0,2/25/2012,0:00:00,1/3/2013,16:02:30,313.7
HAWAII_WakeS05,15-140609,730,2.02S,19-13.330 N,,166-41.673 E,,849,6/9/2014,5/9/2015,R,200,30,5,1,6/20/2014,0:00:00,5/8/2015,23:33:45,381
HAWAII_Wake_S_06,36-150511,678,2.02S,19-13.408 N,,166-41.671 E,,620,5/11/2015,5/24/2015,R,200,30,5,1,5/5/2015,0:00:00,5/24/2016,6:00:00,385.6
HAWAII_Wake_S_07,58-160402,651,NULL,19-22.324 N,,166-69.378 E,,620,4/2/2016,5/23/2017,R,200,30,5,1,4/12/2016,0:00:00,12/16/2016,6:02:30,248.3
HAWAII_Wake_S_08,146-170422,831,2.86,19-22.424 N,,166-69.260 E,,882,4/22/2017,6/3/2018,R,200,30,5,1,5/2/2017,0:00:00,10/28/2017,15:31:20,179.6
WAT_BC_01,124-160420,814,2.84,39-11.463 N,,72-13.722 W,,1000,4/20/2016,NULL,R,200,0,0,1,4/20/2016,18:00:00,6/10/2017,23:04:05,416.2
WAT_BC_02,123-170630,876,2.86,39-11.430 N,,72-13.628 W,,1000,6/30/2017,6/3/2018,R,200,0,0,1,6/30/2017,12:00:00,6/3/2018,11:31:21,337.9
WAT_BC_03,117-180603,802,,,,,,,,,,,,,,,,,,
WAT_BP_01,114-160428,810,2.84,32-06.362 N,,77-05.659 W,,945,4/28/2016,6/27/2017,R,200,0,0,1,4/28/2016,12:00:00,6/27/2017,4:57:36,424.7
WAT_BP_02,121-170627,844,2.86,32-06.417 N,,77-05.406 W,,941,6/27/2017,6/28/2018,R,200,0,0,1,6/27/2017,12:00:00,6/28/2018,13:08:51,366
WAT_BP_03,115-180628,879,,,,,,940,,,,,,,,,,,,
WAT_BR_01,133-180725,860,2.87,40-01.967 N,,67-59.301 W,,2085,7/25/2018,8/17/2018,R,200,0,0,0,NULL,NULL,NULL,NULL,NULL
WAT_BS_01,121-160427,815,2.84,30-35.027 N,,77-23.443 W,,1005,4/27/2016,6/26/2017,R,200,0,0,1,4/27/2016,18:00:00,6/26/2017,15:22:05,424.9
WAT_BS_02,128-170626,879,2.86,30-34.982 N,,77-23.426 W,,1005,6/26/2017,6/27/2018,R,200,0,0,1,6/26/2017,18:00:00,6/23/2018,7:32:33,361.6
WAT_BS_03,,841,,,,,,1000,,,,,,,,,,,,
WAT_GS_01,120-160429,813,2.84,33-39.938 N,,76-00.083 W,,953,4/28/2016,6/27/2017,R,200,0,0,1,4/29/2016,0:00:00,6/27/2017,18:35:06,424.8
WAT_GS_02,114-170627,878,2.86,33-40.021 N,,75-59.968 W,,930,6/27/2017,6/28/2018,R,200,0,0,1,6/28/2017,0:00:00,6/26/2018,11:31:21,363.5
WAT_GS_03,,844,,,,,,940,,,,,,,,,,,,
WAT_HZ_01,34-150626,734,2.02U,41-03.715 N,,66-21.092 W,,845,6/26/2015,4/22/2016,R,200,0,0,1,6/27/2015,18:00:00,3/25/2016,2:21:21,271.3
WAT_HZ_02,102-160422,803,2.84,41-03.710 N,,66-21.095 W,,845,4/22/2016,7/8/2017,R,200,0,0,1,4/22/2016,18:00:00,6/19/2017,7:05:06,422.5
WAT_HZ_03,137-170708,865,2.86,41-03.699 N,,66-21.093 W,,1090,7/8/2017,6/11/2018,R,200,0,0,1,7/9/2017,0:00:00,1/13/2018,15:25:06,188.6
WAT_HZ_04,,810,,,,,,1090,,,,,,,,,,,,
WAT_NC_01,72-150426,740,2.02U,39-49.949 N,,69-58.928 W,,977,4/26/2015,4/21/2016,R,200,0,0,1,4/27/2015,0:00:00,9/18/2015,16:28:51,144.7
WAT_NC_02,130-160421,811,2.84,39-49.943 N,,69-58.926 W,,977,4/21/2016,NULL,R,200,0,0,1,4/21/2016,18:00:00,5/24/2017,14:53:51,397.9
WAT_NC_03,136-170716,856,2.86,39-49.955 N,,69-58.915 W,,919,7/16/2017,6/9/2018,R,200,0,0,1,7/16/2017,18:00:00,6/9/2018,13:02:36,327.8
WAT_OC_01,74-150425,707,2.02U,40-15.798 N,,67-59.174 W,,1100,4/25/2015,4/23/2016,R,200,0,0,1,4/26/2015,0:00:00,2/9/2016,6:16:15,289.2
WAT_OC_02,125-160424,820,2.84,40-15.799 N,,67-59.174 W,,1000,4/23/2016,7/7/2017,R,200,0,0,1,4/24/2016,5:59:59,5/18/2017,6:37:35,389
WAT_OC_03,148-170707,857,2.86,40-15.800 N,,67-59.180 W,,790,7/7/2017,6/9/2018,R,200,0,0,0,7/6/2017,23:59:59,4/16/2018,5:56:18,283.2
WAT_OC_04,,816,,,,,,800,,,,,,,,,,,,
